cleaned_comment,label_id
ba_má đụ chi cho uổng_công uổng_nghệ uổng nghễ quần_quân uổng công_tuột quần_tèo lên tuột xuống banh loz_đau_loz đẻ lớn chơi_trò gì md ghê_iu_minh hiếu,2
vãi cả nguyễn_thị tươi_khắm àh nhầm tươi_thắm,2
dơ dái bẩn_thiểu hèn_hạ hạ cấp ghê tởm,2
yo min cc,2
GIA CAT bị bóng mờ,2
Tôi đã nói,2
Yo min cc,2
giờ là tới lúc bọn chúng trả_thù người biểu_tình,2
một chế_độ thối_nát toàn những thằng ngu bầu cho nhau lên làm lãnh_đạo thì dân khổ là phải đây cũng là hậu_quả của việc lật_đổ vnch,2
đm may thay gê qá,2
hội bảo_vệ trẻ_em phụ_nữ tiêu tốn ngân_sách 1 năm bao_nhiêu tỷ có làm được trò gì không bao_nhiêu trẻ_em bị bạo_hành lạm_dụng phụ_nữ bị hành_hạ đéll bao_giờ thấy hội thối đấy ra_mặt bảo_vệ,2
im mẹ đi thằng mặt lon,2
Ngôi nhà Việt Nam là một trận lụt,2
"Từ lúc khi người anh em CMT cực đoan, điều gì đó rất khó nhìn thấy CMT hoặc buồn",2
giàu vậy sao đi lường gạt tiền người ta rồi hổng trả vậy chị ba miểng nó văng tùm_lum luôn kìa,2
lolz mắc cười toàn 1 lủ ở vùng_xa vùng_xôi ở nói_chung là chỉ biết và thờ cái ba đình_đéo làm được gì thì ngậm cái mổm ăn cc lại ko nói ko ai nói miệng thối đâu mấy con chó dlv ạh,2
"Khi tôi còn trẻ, tôi nghĩ rằng một người không có não không thể sống để biết rằng thanh không có bộ não để sống như bình thường",2
Le tan_the plow_view một âm hộ ngu ngốc,2
nhớ đóng kín cửa_nha_chúc các bạn baker hít thở không_khí trong l,2
sao k mổ cho thằng bố_con mẹ lão bác_sĩ chết ra đấy rồi bảo đúng quy_trình địt mẹ chúng_mày lũ sâu_mọt thối nát,2
nhiều khi kg muốn ki_thị bon_bê đê đâu nhưng nhìn bọn này kg ki_thị cũng kg được,2
hãy nghe những gì ad nói và hãy ỉa vào những gì ad bost,2
tôi cho là vượng_vin đang làm chủ đất việt chứ không phải bộ chính_trị nếu không kiểm_soát được quan_chức cán_bộ thì sẽ bị vặt_lông như tvb,2
"Tại sao bạn không mang giấy chứng nhận công đức cho nghệ sĩ có công, để các nhóm khác của tôi, ngay cả khi tôi đi một nửa giấy chứng nhận công đức, cũng được cấp bởi Đảng và Nhà, nhưng nếu bạn dám chịu đựng nó, bạn sẽ hành động với tiêu đề, tôi không tin vào chúng tôi.",2
mọe cái loại trai đéo phải nữ cũng không xàm lol quen,2
đến con chó nó còn có ý cầu tiếnchán lãnh_đạovn,2
"Cô ấy đã đúng nhờ ân sủng chính, nhưng cô ấy có quá nhiều tiền để có tiền để bạn ăn_please để mua đất nước.",2
chị ba xạo lồn quá chị giàu quá mà đi làm youtube,2
"Người nước ngoài nói đất nước, nhưng vndon diencon said_toan but_loi vanvn_toi khi nó được phát triển.",2
Yêu cầu có thể đến Mỹ đến Mỹ.,2
trung_đầu bùi,2
thích câu này vl bạn lịch_sự admin lịch_sự bạn cục súc admin dí l vào mặt bạn luôn,2
thắm mồm thối,2
Tôi ngả người ra sau,2
Thật hèn nhát,2
"Loại này chỉ dựa vào cột, nhưng vị trí",2
Mẹ kiếp mẹ tôi và hát ngay,2
biết thì thưa_thớt k biết ngậm_cặc mà nghe cái mồm mày_sủa gì tới quan_lại tới thằng dân thế cái gia_đình mày là phản_động k thuộc nhà_nước việt_nam hay sao mày_phán từ quan tới dân tao thấy gia_đình nhà mày chắc chức_sắc cũng to_phán cái đéo gì c,2
ad sao mày bố_láo thế,2
bọn bò đỏ_ngu hết thuốc chữa gdp của vc phải 15 năm nữa mới bằng thái_lan,2
trèo cao ngã đau nhé thầy ngu,2
thành_phần tham_gia giải_bóng_đá này chắc thuộc_tộc mũ cối dép_râu bên kia vĩ_tuyến rồi,2
ai bảo chứa hàng của thp làm gì để bị phạt bà mịa nó,2
ad page này có quan_tâm gì đâu chỉ quan_tâm nói đểu nói xoáy thôi mà đm ad,2
chết mẹ abe gòi,2
đkm mấy ngày_nay không thấy lũ_dâm loạn_viên xuất_hiện,2
hồ khang_đmm_ý_kiến của m như l_ý,2
hahaha đĩ nl con bà 2 sinh_cl bị sình đó b,2
Giang Nguyen M biết làm thế nào để shit,2
bệnh của m còn nặng hơn ung_thư đấy thằng ngu ạ,2
từ hân_ly lay_má,2
"Đúng là cuộc sống của họ là vàng và những người da đen thích rác rưởi, hy vọng rằng trong đám đông thối rữa sẽ xuất khẩu một hương vị",2
dm_trọng lắm chiêu_nhìu tròeo_lam đc cc gi,2
Ngọc,2
châu_minh đặng_tâm_thần có hệ_thống,2
hn thu_nguyên mấy thằng nhơ bẩn cả nc vn,2
con quy_nãy cái miệng nó thúi quá đồ do bán,2
bọn bò đỏ_ngu hết thuốc chữa gdp của vc phải 15 năm nữa mới bằng thái_lan,2
eo ơi nhìn cái mặt nó tệ mà ko giấy nào bút nào mà tả nổi đừng nói tới nó bẩn miệng mình coi nó còn tệ hơn đống phân,2
Làm thế nào để_ly clg là mang nó thẳng đến nhà lửa,2
chị thích không độc_số tài_khoản em chuyễn thẳng 10000 usd tặng chị ăn sáng nè sao lol phếc ra,2
đối tượng,2
keu con linh_cá_lóc về vn đi c hiếu_đập vô_mặt nó,2
ý_thức phải như_thế mới đúng người biết bảo_vệ cộng_đồng đâu như mấy cái loại trốn khai_báo khai_báo sai rồi còn livestream khoe hay trốn cách li đâu ý_thức chuột cắn hãm,2
trần_hoàng long đĩ mẹ m con trần_hensy của c nè,2
thầy chơi bẩn vl,2
vậy là đã bắt_đầu lời kêu_gọi toàn_quốc kháng_chiến của phúc_nghẹo,2
Không có tiền để nạc lồn,2
ca dam khung het,2
bằng_chứng thằng miền bắc nói là chiếm giùm sẽ trả lại xem nào việt_tân nói thế à,2
Tôi nghĩ rằng chiếc xe Merced sẽ có một máy ảnh.,2
thật_sự khó_chịu mấy thành_phận vô_ý_thức vcl ngày_xưa củng có mấy lần mắc ỉa đi ra vs_công_cộng hay chờ tới lượt đc ỉa đụ cái lz má dô nhìn cái thôi quyết_định nhịn ỉa tới khi về nhà và đến giờ có đi đâu mắc_ỉa củng_nhịn tới về nhà ỉa luôn á,2
"Phạm Tuong không có tất cả, anh ta kéo anh trai mình vào điều mà anh ta không đến gặp anh trai tôi",2
tuyển để e_dí l vào mạt_ngkhac à,2
chị ba tiền chị như miếng giấy chùi lol em ne mặt chị xấu hơn lol em nữa ne chị ba chị sủa nhiều vậy em ko cần đồng_tiền vơ bẩn của chị,2
là lỗi của chị nhung nữa,2
thằng điên_văn_vở câu like rẻ tiềncút,2
đồ uyển_đình ngọc dcm chai sting vô đầu nha,2
anh độ dễ như phò ấy 3,2
Xác định mình là khuôn mặt lợn,2
tuan quoc so_sánh vs con gái chửi con gái ngta đ này đ nọ đéo biết mày có cc không nữa hay não toàn phân bò,2
caiditmemay,2
"Cô Ba nói đúng, cô BA bán nước của Vinh_the Ông Co Noi_the của cha cô Ba Tham_he sợ chết",2
ông im mẹ mồm đixl quen mồm,2
trường giang_ý mình là họ đều không có ý_thức như nhau cả biết mình có mang bệnh trong ng mà chẳng chịu đi cách li rồi mang mầm bệnh trong người đi lây sang cho ng khác tội cho ng ta lắmm,2
thôi má ơi khổ quámá dạng háng từ vn qua tận bên mĩ hết quan ta lại tới quan_tây gái 3 toàn zay hết quá thất_vọng,2
hoặc do xe vinfast dễ gây tai_nạn cho các xe khác khi cùng lưu_thông hoặc chính_quyền dùng quyền_lực xóa lợi_ích người_dân để phục_vụ cho lợi_ích nhóm,2
chậm cái đầu buồi_nhai như gia_súc ko biết nhục à hả thành_phần cặn_bã xã_hội,2
dou ma thầy,2
"Tác phẩm không nhìn thấy cây đàn guitar, nhưng có một cái miệng xấu như một con cá",2
vấn_đề sang đấy làm đc_cơm_cháo gì hay lại ăn bám trợ_cấp làm nail với culi như cái đám đu_càng thọt mà ra_rả kêu gửi tiền về nước nghe to_tát quá hihi,2
cái mặt con này đi lượm bao cao_su của cháu nó uống nè,2
anh đánh_máy giỏi thật dám biến_đường_đường là chủ_tịch của một thành_phố thủ_đô trở_thành tên nói láo_tiên_sư anh đánh_máy,2
"Những người này là con của những người bán nước, nhưng bất cứ ai mang vàng đến Hoa Kỳ và tự hào, số tiền vàng của tiền Việt Nam cũng của người dân Việt Nam ''",2
ông bệnh thần_kinh mà không hây,2
Mn không ns ns cái này và đó là mật khẩu,2
hau nguyen con cặc v,2
bộ mà ko_dc_phép của chính_phủ của bộ chính_trị thì bố của bộ cug_đéo dám quyết,2
2020 r mà não mấy thằng này k nhanh lên dsc tí nào,2
hoàng xuân_tâm_mày muốn đợi_tùng ra mv thì mày phải ráng chờ anh gd tung sản_phẩm đã khi đó tùng mới có ý_tưởng ra mv cho mày xem,2
chết là phải toàn thành_phần_óc chó đua xe không,2
nếp nhăn trên não cũng né ổng rồi,2
cái đất nc nhiều chó giấy nhưng sáng_chế toàn nông_dân thì hy_vọng cc gì,2
con này nó tưởng nói_chuyện vậy là hay mất dạy khốn_nạn khẩu_nghiệp con trai nó gánh,2
có tí tiền hống hách bgio biết quá muộn rồi cc tốt nhất im_cmnm vào chấp_hành tốt dù ông có tốt đến mấy cdm có chửi ông sống ko bằng chết,2
con mẹ nó,2
kịch_bản đã được viết sẵn ra tòa chỉ là diễn_hề như trên sân_khấu mà thôi xưa như trái_đất diễn hoài biết rồi nói mãi,2
Sự hội tụ của di_lua gat may mắn chi_minh hieu ngôi sao,2
Tôi rất giỏi ở 16 chu_vang là phan_dong_roi co_ca đập dvlv ngg ngoc tre_cung vo call_la phan_dong_viet tan potay luon,2
"Thanh le, cái lồn của mẹ bạn, con chó, tôi buộc phải làm mẹ của bạn và cho mẹ của bạn làm cho mẹ bạn quan hệ tình dục.",2
đơm chết mẹ nó liền,2
thôi ăn lol rồi thầy ạ,2
xạo lol quá má ơi,2
nguyễn_việt_cường ơ thằng này ra tù rồi à,2
philip lấy dữ_liệu đâu vậy adtổ_chức cái giải ao làng còn đéo có tiềnvũ_khí thì ko có cái j ra hồndữ_liệu thế mà bọn 3 que nó tin đượcchứng_tỏ bọn chống cộng toàn lợn,2
buồn nôn quá nè anh ơi,2
hồ khang_đmm ý_kiến của m như l_ý,2
Mọi người trên thế giới rất giỏi trong Ducangter,2
môn_phái búa_liêm mà,2
tại bọn lính cả,2
mồ tổ cha_mày chứ ko tưởng_nhớ mày ko biết xem tin_tức ak,2
ngta lớn ngta_chua kêu tên mày thứ nhỏ mất dạy tao cũng bị gạt đây thấy lgbt dễ_thương mua ủng_hộ live nào tao cũng coi may đm mua ve_xịt 3 phút đéo nghe mùi j thu làm_ăn gian_dối ko tồn_tại dc lâu đâu nhỏ_hon_ngta mà hổn_láo,2
td yêu_quỷ nói chả đúng gì cá,2
đéo mę vàng nģoc cái đéo gì láo phétsąo keđįtmę tųi dân trung_quőc nó chôn sőng nį bây_giö đâyđéo mę dân làm nail mà sõ lá lo_la lên mąng nói là sőng mãn đöi trên nhung lųa cái đéo gìdân chó đéo sőng gïa tąo thì có,2
tuyển để e_dí l vào mạt_ngkhac à,2
ngày trước người nam_kỳ chúng_ta sống tử_tế hơn bây_giờ có lũ ngợm tiểu_quốc rau_má và lũ ngợm thượng_đẳng ngàn năm văn_vật đi vào cướp của cướp đất người nam_kỳ người nam_kỳ chúng_ta bị nhiễm văn_hóa của ngàn năm văn_vật của lũ ngợm lừa con hoang đ,2
chắc trước_đây may làm đi ha sao họ cứ gd đu_may vậy,2
Hoặc bởi vì xe Vinfast rất dễ gây ra tai cho các phương tiện khác khi tiết kiệm hoặc sử dụng quyền sử dụng quyền xóa các lợi ích_ mọi người để khôi phục các lợi ích.,2
như 2 giọt nước luôn thầy ơi trinh_giọt nước suối còn thầy giọt nước cống thầy ạ,2
nó xui vl,2
thế thì bên asia entertainment thuê về được hơn chứ thuy nga mà thuê ông này thì có mà bị kick khỏi vn ông dần vẫn mang tính phản_động mà,2
thằng này thò tay ra luồn dưới gầm bàn lấy dollar của chệt bởi_vậy mấy thằng an_ninh sân_bay của chệt đỏ nó chửi ra_mặt vậy_mà nó câm như hến,2
"Mọi người vẫn giữ ở Việt Nam_nam Covid19, rất khó để truyền bá chỉ dễ dàng truyền nhiễm khi đứng trên mặt nước.",2
Bộ phim hài VCL buồn nhưng xem video của bạn là muốn,2
đéo biết thì im thằng cục trưởng cục phân_kia bảo dư_lượng chất_độc trong nông_sản vượt mức cho_phép nhưng ăn vào ko sao độc_giả tức quá nên mới bảo kính thưa thằng cục cứt chất_độc ko_thể ăn được hiểu chửa,2
một thanh_niên rảnh_lol cho_hay dkm nhà mày nó có tiền nó có của nó muốn làm_sao nó làm nó ko bỏ ra 500 tr nó quyên_góp nó kêu_gọi quyên_góp thì lấy lol đâu ra ng quyên_góp thiết_nghĩ mày kêu_gọi quyên_góp thì chắc đk đồng_lol nào mà phán_loại mày nổi_tiếng như nó chắc_j đã cho dân đk đồng_lol nào nên đã ko có cho thì đừng đáp_cứt hội_đồng rảnh lol,2
duy anh pham dm,2
"Câu chuyện giống như cân hộp sữa trong thien_the đường, tôi nghĩ rằng chúng đã ăn như thể nó là xấu",2
thằng điên,2
"Chú chó con vàng không viết những lá thư đẹp như địa điểm, thân yêu",2
1 lũ đu_càngtụt quầnliếm đít giờ đang chửi_cs bán nước,2
Có thể Hong biết rằng cô ấy là một con chim_nua,2
đất_nước thối nát,2
cảm_giác như dân mình giống thời_kì bị đô_hộ vkl sưu_thuế ngập_mồm mà bị đô_hộ khéo còn phát_triển_đc chứ đây chả thấy đc cái méo gì còn khổ thêm,2
Nó không may mắn VL,2
đổ đổ cc ad_bộ mày muốn cưa chưn rồi bà bộ_trưởng đến thăm mày rồi đổ thừa cho cái số à đm_khôn thì im đi nha tụi nó không có lương_tâm đâu sẽ hiếp nắng mày cho tới chết đó ý tao là ám_chỉ mấy thằng dư_luận_viên kìa,2
ad page này có quan_tâm gì đâu chỉ quan_tâm nói đểu nói xoáy thôi mà đm ad,2
chúng xây tượng_đài nhiều hơn trường_học,2
Viet_the CCC là những gì bạn không biết những gì bạn không muốn sủa.,2
thượng_bất_chính hạ_tắc_loạn đạo_đức xuống_cấp trước_hết phải đánh_giá vai_trò của chính_quyền trong quản_lý giáo_dục yếu_kém ko hiệu_quả đéo làm tốt_đc thì lui xuống để người có năng_lực lên thay_thế,2
ba mươi kg tiền nếu đốt thì cháy được khoảng bao_lâu nếu đốt từng tờ cũng không khỏi 1 ngày thôi ráng đợi đến ngày lành tháng tốt rồi đốt cho cựu bộ_trưởng xài nhavì tới giờ_phút đó bộ_trưởng muốn xài thì cũng phải lấy lửa đốt mới xài được chứ phải o,2
thằng việt quá ngu nhưng lại a_dua thằng trung_cẩu,2
"So_Sanh, mặc dù anh ta không thích các nhà lãnh đạo, nhưng phải thực sự là một chút trong thành phố để đưa ra So_",2
Nguyen_dua cũng là một con chó,2
nhà_sản thích_tấu hài_tuyên_giáo luôn mị dân,2
phai cho co nay 1 bai hoc de biet the nao la_le doan noi qua u_la mat day vo van hoa,2
đến cức tôi còn nhìn lần cuối rồi xả nước chứ như bọn hàn_quắc đéo bh xem phim,2
trần_hoàng long đĩ mẹ m con trần_hensy của c nè,2
Tôi sẽ không nói ít ngu ngốc hơn,2
Nhìn vào ánh sáng của bữa tiệc và quên đi sự bất biến của trận chiến,2
hl đã ngu mà văn tiếp_tục ngu đi khai_báo cho dư_luận biết là đã bỏ tiền riêng của mình để xây_dựng đền đồng_bóng theo luật irs_mỹ bất_cứ một công_dân mỹ hoặc thường_trú_nhân ở mỹ khi ra nước_ngoài làm_ăn đều phải khai thuế với irs không biết ông thầ,2
face chỉ dành cho người nói_chuyện với nhau sủa bị block là đúng rồi thắc_mắc gì muốn tham_gia thì đi học tiếng người đi ha cháu ngoan bh,2
thiếu tiền cj hiếu_dell trả bớt xạo l đi m,2
thằng ad page nào đúng là óc chó,2
ngân_quỹ dân đóng bị rút cạn r các bác phải tìm cách rút trực_tiếp từ túi dân thôi,2
Cái này không sửa nó,2
"Quang Chivas, miệng của anh ấy, mặc váy",2
Tên của thức ăn,2
cho chết mẹ nó cái đám bò đỏ_đần độn,2
tủn 3 k đẹp_đẽ quá mà chuyện cá_nhân của nó vs_thk nào đó mà đi xiên xỏ đá xéo_minh_hiếu trong khi minh_hiếu_chả có khái_niệm gì nghĩ đến tên con trần_đoàn nữa chả biết gì tự_nhiên bị chửi già đầu ko biết dạy fan chấm hỏi luôn bị chửi đáng,2
giết quách được phát ra từ miệng 1 người đại_diện cho pháp_luật vnhỏi_đạo đứctrách_nhiệm của ông ở đâuhay ông là loài đv máu lạnh,2
VC này bị nhuốm máu mà không biết_bao_nhieu tù nhân_hau_re_re_re_rect,2
Mặt DM VTV,2
châu_minh đặng_tâm_thần có hệ_thống,2
bọn dâm_loạn_viên đc dạy nói xuôi nói_ngược mà_lại,2
"Troi oi_toi thay vì người cha này, cha anh không đến với cha của Dan Ba, anh nhìn người này.",2
vì 1 người tên nhung mà hại bit bao nhiu người,2
bóng dơ bóng bẩn bóng thúi,2
đu_me giau con tham_lam bi_găt la đung_rôi đu_me mây luc đâu nghe lơi_no chưi hêt ngưoi nay đên ngưoi kia ham_tiên bi_lưa gat rôi chưi con ba vang ngoc,2
phương minn_ngộ nghĩnh nhỉ lạ lone_nhỉ rõ_ràng cố_tình tạo phốt để bán hàng online mà làm như hay lắm sống dơ v ai mua đồ cho trời,2
mài có óc để suy_nghĩ ko add cái đồng băng đó mài tính đào hồ bnhiu cho đủ hả thằng ngu,2
Tran Dan đã đạt được cảnh cao nhất của Chúa,2
Tôi biết COG_TU KIM_DOANG,2
vài bữa mà ho như chó sửa thì bắn mày luôn nha,2
rất tiếc ông chọn nhầm cái đãn chó chết để phục_vụ,2
thoại cc nhá thầy,2
Tất cả các chị em của cô đều giàu có.,2
Thêm day_the phiên bản_the loz tốt hơn trước,2
1 phò cho_hay,2
Ngôi nhà Việt Nam là một trận lụt,2
Đúng là người này là vì bữa tiệc là Ghay 3,2
m thằng dốt nó ko pik đăng tào_lao e_ak chứ móng trụ ko đạt dựng trụ nó sập oy đâu dựng lên thành_hình rồi kéo dây đổ thừa con bò kéo sập trụ đúng là mấy thằng ngu như bò,2
sao lại có những người khốn_khổ tại thiên_đường này chứ,2
"D M Tham, hãy để tôi quay lại mà không sợ con chó đi sai, ngày hôm sau tôi không ăn mừng năm mới, Huhu",2
chắc trước_đây may làm đi ha sao họ cứ gd đu_may vậy,2
lolz mắc cười toàn 1 lủ ở vùng_xa vùng_xôi ở nói_chung là chỉ biết và thờ cái ba đình_đéo làm được gì thì ngậm cái mổm ăn cc lại ko nói ko ai nói miệng thối đâu mấy con chó dlv ạh,2
tuyển để e_dí l vào mạt_ngkhac à,2
biến mất,2
"Đi đến trường, dạy chúng tôi môi trường, nhưng sự thật là vậy, nhưng các ông lớn vẫn đưa ra rất nhiều lời khuyên.",2
"Các bạn đã nguyền rủa cô gái này, cái này và điều đó đã làm giảm mõm của cái lồn, cái lồn là NHTA_Bê Dyke hoặc không cần phải làm điều đó, tôi không cần phải đưa nó cho bạn miễn là tôi đã làm điều đó Bite bản thân mình, tôi cắn nó một lần nữa với Linda.",2
Không có ai đang chiến đấu.,2
Tất cả các tiếng sủa xổ số và sẽ không chặn nhau vẫn hiển thị với các patties,2
pham minh_phục lồn,2
"Tại sao bạn không mang giấy chứng nhận công đức cho nghệ sĩ có công, để các nhóm khác của tôi, ngay cả khi tôi đi một nửa giấy chứng nhận công đức, cũng được cấp bởi Đảng và Nhà, nhưng nếu bạn dám chịu đựng nó, bạn sẽ hành động với tiêu đề, tôi không tin vào chúng tôi.",2
Những người không ra khỏi người không nghịch ngợm.,2
"Điều này đúng là Việt Nam_nam M có một câu tiếng Quan thoại, nhưng com quan_bjo muốn nó là khôn ngoan để đưa chú Ho ra.",2
cần lắm tiếng_nói của 1 dâm loạn_viên,2
cháu tốt,2
Má của anh ấy vừa chết nhưng nó đã tạo ra,2
mấy bà bđ khỏe khoang khoác lác,2
mía sâu có đốt nhà dột có nơi ai làm gì nói đàn hoàn_mày chửi hết quơ_đũa hết vậy mới xin_lỗi lại cả cộng_đồng bây_giờ chửi tiếp bó_tay,2
đưa ra rồi mấy thằng bác học mấy thằng tiến_sĩ thạc_sĩ nhục cái mặt làm_sao đưa ra rồi còn đâu dự_án cho mấy ổng ăn_chia nữa xời dễ hiểu,2
tự_hào quá việt cộng ơi xuất_khẩu nổi_nhục đi khắp thế_giới,2
con này thực_sự nó giống như con thú nhốt lâu ngày nó chửi cả dân_tộc cho_dù thế_nào_chăng nữa nó cũng phải được truòng_trị để làm_gương cho những kẻ khác việc nó xin_lỗi mọi người có chấp_nhận chăng_nữa chẳng_qua là một tình_tiết giảm nhẹ thôi chứ còn tội của nó thì không_thể tha_thứ được,2
cái con này sao xe bắt chó kg bắt nó giùm cái,2
khả_năng thằng ad chỉ có thế thông_cảm,2
"Ông Kien_trado_the là Happy_the điều mới là bởi vì đó là vì nó không phải là người nghèo, vì vậy tôi nên cho bạn 2 km các trạm để đưa máu cho máu của bạn.",2
chế_độ nầy sắp tàn rồi nên hù_thiên_hạ,2
toàn là xạo lôz sủa ko lại đi block nhau còn bày_đặt tự_do với chả_ngôn_lù_ngôn_luận,2
sài tiền_âm_phủ mang đời đúng roi ta nói bê dê o vn ai cung_xinh ai cung đẹp sao be de o tư_bản no tệ ma_no ao no nô_banh xax sài tiền am_phu mảng đời kkkkk,2
3 que có cờ ko,2
9 năm nữa tran_dan đã chết,2
MINH_HIEU_MAY với nó cũng một âm hộ âm hộ,2
bắn bỏ đi thứ lắm tiền mà cặn_bã xã_hội,2
Quang_Minh laying_he vừa phải,2
Lũ lụt ducanger đến để xem ngày này.,2
đit mẹ thua cái thể_loại này,2
thứ ngu như m nói_chuyện mất tgđi_học lại lớp mẫu_giáo đi,2
MINH_PHO DM được coi là công việc của tien dat,2
cố_vấn cấp cao cho đàn c hó,2
Ông Nguyen Tuân_THE MOTH của bạn mẹ của bạn,2
Mẹ kiếp,2
NHAT_HAN RANG_DAN BARK,2
con sờ_ầu ói dòi oi_chấp làm gì con âm_binh khí đụ tụ_hình rạch trời rơi xuống kia hả bạn tôi ơi,2
Quảng cáo lại sủa,2
Cái chết của người mẹ luôn đe dọa,2
"Sau đó, Dy Bong là điều này phải thực tế là Vua Bung Tao Da_la Bong Ghosts ngay lập tức để xem Thuyền ma do khung của khung hình",2
Ho Khang_đm Shut Up,2
cảm_ơn em da dạy_dỗ con linh_khùng,2
đĩ mẹ nhung lựa đi em,2
đản đản thứ nl hông,2
nếu đây là thày_giáo thật thì có_lẽ cần phải đi khám bác_sĩ đầu_óc ông này đang có vấn_đề,2
Chỉ có 3 viên ngọc vàng như một con lợn lợn,2
Linh điên,2
Giống như CC luôn luôn bài đăng này không cao,2
anh cứ viết lên facebook đi chúng_tôi đang chờ vào để chửi anh đây d,2
Nó không may mắn VL,2
trang lồn trâu này chả khác đéo gì việt tân_fan thì địt có ai toàn gây thù chuốc_oán cho nhau còn những thằng cmt ở trên vs những cái suy_nghĩ lệch_lạc cũng chẳng khác_lồn gì lũ bán nước,2
ui_dào toàn cái lũ tham_ô tham_nhũng hốc hết cứt của dân thôi,2
mồm con linh không khác_gì như cái lồn trâu,2
địt mẹ các bạn ý cười rụng con mẹ nó mồm rồi,2
chị kêu cá_lóc nhẹ lắm chị phải kêu_linh cá_tra mới hộp với cái miệng hô của nókkkk,2
"Có từ để đọc, nhưng không biết ơn như các thủ lĩnh của Bastard_so của giáo viên",2
bằng_chứng thằng miền bắc nói là chiếm giùm sẽ trả lại xem nào việt_tân nói thế à,2
"Bán CC, giáo viên",2
dương_thái_phước ba gà not ba chó,2
Đánh bại chim cút q qc cl bạn,2
ơ vnexpress cũng tương cho 1 bài à ô_nhiễm là ô_nhiễm thế_nào đồ phản_động đất_nước yên_bìnhmôi trường sạch đẹp nhé,2
nói í_thức như đầu_buooi thì lại tự_ái,2
đm_trang này phản_động mọi người ạ_thp là doanh_nghiệp nhà_nước làm_gì có chuyện sai_trái bao_giờ bọn nó đào bùn lấy cặn đấy,2
bố_láo với giang_hồ đất cảng à,2
du_ma nguoi vietnam sang my khung het tron,2
chuyện đéo đâu xa về đạo_đức mấy thằng chó công_an giao thôngsáng nãy e đi tiễn mấy thằng bạn đi línhbọn giao_thông đi dẹp đường nó cầm gậy sắt vừa vụt vừa chửi dân như con bố mày đập chết cụ mày giờđịt cụ mày mình đéo_ngờ luôn đấy,2
đụ mẹ ai biểu vn nằm ở hạ_nguồn nó thượng_nguồn nó chặn cái là lõ luôn,2
"Vì vậy, giáo viên trẻ",2
"Quoc_thang tôi phải đưa bạn vào tlt của tôi, ehlol",2
tình_hình dịch_bệnh đang rất phức_tạp mọi người ra đường nhớ đeo khẩu_trang ai sống một_mặt thì đeo 1 cái ai sống hai mặt thì đeo 2 cái còn ai sống như con kăc thì nên đeo bcs thay khẩu_trang,2
bây_h tại trung_ương thành đại_la toàn đỉnh_cao_trí_tuệ nơi những con bò tự_hào luôn rống lên rằng vn vô_địch ra đường người với người thì luôn tỏ ra ta đây hống hách về nhà say rượu đánh vk như dog có chuyện lên phường thì cúi đầu im_thin thít tìm người_thân_quen để bỏ phong_bì dưới chân thiên_tử mà như cc,2
Các sán dây,2
Nói dối gì và sai_manh là một vc rẻ hơn,2
mày chỉ sống thêm 11 ngày nữa thôi tao dạy mày những điều tốt_đẹp sao mày sủa bậy thế trần_đần,2
Tran Vinh_nhai CC,2
"Van_thuan mai m không im lặng, mẹ có một số củ nghệ_shes phải giải quyết lý do tại sao doanh số bán 2 loại hàng hóa",2
Bóng cũ mặc vàng giả như chó,2
ý_thức để dưới đít à,2
thằng này là thằng điên chứ gì nữa,2
lê_thư bớt ngu,2
đi học mà xâm_hình thầy lol,2
NHAT_HAN RANG_DAN BARK,2
lũ chó lãnh_đạo đcs,2
Ở đây tất cả những con chó vs AHBP Kosao không giỏi đứng trước mặt chúng nhưng nguyền rủa và nguyền rủa và nguyền rủa,2
Tôi xem xét khuôn mặt của con quỷ POCKE,2
thằng ad culi của rận chủ vịt tần_xuống dưới trả_lời chất_vấn kìa,2
đĩ quýt tiền nhìn mat hãm,2
dân bầu sai lãnh_đạo thì chẳng_lẽ là lãnh_đạo sai,2
Nếu bạn đánh bại anh chàng chính_please như thể bạn đã làm điều đó,2
thế mày ăn rồi ỉa k đc cũng tại cs á,2
thớt_óc chó_dư lợn_viên ăn cám heo con bò đỏ ngu sithằng đàn_ông rẻ_tiền mất_dạy1 con_người khốn_nạn,2
vẫn không bị tê liệt như tính cách của bạn,2
đập ngu như thầy thì mãi_mãi cx dell lên đc 7 e thề,2
đảng cộng chó,2
Truong qhuy_the dịch bệnh này ở bất kỳ ngôi mộ nào và không còn sủa nữa,2
Ngày càng giống như giống như phát sóng,2
noi chuyen tao lai_nguoi ta hoi ong mot duong ong_tra loi mot neo tao lao,2
thì kệ con mẹ bạn làm như bạn là trung_tâm vũ_trụ ai cũng cần bạn z thể_hiện quan_điểm con cak,2
nhờ nó tố_cáo mà khỏi ai thắc_mắc thằng nào là thằng mặt heo,2
để liếm bài,2
thằng cây atm hack chứ ai,2
con trai mất điện_thoại đổ thừa ba nên báo công_an quá bất_hạnh cho thằng con mất ba đéo tiếc_tiếc cái điện_thoại,2
CSVN đi bất cứ nơi nào để gây rắc rối,2
con này nó bỏ quên não khi chạy xe rùi,2
xin phép moi người cho tui chũi con chó 1 cái v,2
"Dần dần, họ không nhàm chán",2
